content_id,title,category,subcategory,tags,format,mood,depth_level,duration_minutes,cost_band,time_of_day_fit,location_scope,is_local_content,freshness_band,publish_date,popularity_score,recency_score,content_quality_score,text_features
C0513,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Time Management,focus|flashcards|notes|students,Checklist,Calm,Light,8,Medium,Morning,Online,0,Recent,2025-12-21,99,61,67,The Best Group Study Strategies for Busy Weeks for Group Sessions Study Time Management focus flashcards notes students Checklist Calm Light
C0514,A Simple Weekly Reset Routine for Students Without Overplanning,Productivity,Routines,planning|discipline|workflow|time blocking,Article,Focused,Moderate,12,Free,Afternoon,London,1,New,2026-01-04,19,68,74,A Simple Weekly Reset Routine for Students Without Overplanning Productivity Routines planning discipline workflow time blocking Article Focused Moderate
C0515,Easy Weekend Escapes You Can Do on a Budget for Weekend Plans,Travel,Weekend Trips,city guide|travel|explore|student travel,Video,Excited,Light,13,Low,Afternoon,Hatfield,1,Evergreen,2025-09-22,84,16,98,Easy Weekend Escapes You Can Do on a Budget for Weekend Plans Travel Weekend Trips city guide travel explore student travel Video Excited Light
C0516,Low-Cost Weekend Plans for Students for Social Weekends,Events,Workshops,social|events|campus|workshops,Guide,Social,Moderate,12,Low,Late Night,Remote,0,Evergreen,2025-11-10,42,40,83,Low-Cost Weekend Plans for Students for Social Weekends Events Workshops social events campus workshops Guide Social Moderate
C0517,How to Build a Small Emergency Buffer While Studying This Semester,Finance,Side Income,savings|budget|discounts|cheap,Article,Calm,Moderate,9,Low,Weekend,Online,0,Recent,2025-12-19,56,60,76,How to Build a Small Emergency Buffer While Studying This Semester Finance Side Income savings budget discounts cheap Article Calm Moderate
C0518,Ways to Cut Everyday Costs Without Feeling Restricted for Everyday Spending,Finance,Budgeting,savings|budget|finance|cheap,Carousel,Focused,Moderate,7,High,Late Night,London,1,New,2025-12-21,99,61,61,Ways to Cut Everyday Costs Without Feeling Restricted for Everyday Spending Finance Budgeting savings budget finance cheap Carousel Focused Moderate
C0519,Hidden Day Trips Near Campus Worth the Train Fare Near London,Travel,Day Trips,travel|cheap trips|city guide|explore,Article,Curious,Deep,4,Low,Evening,St Albans,1,New,2025-11-19,69,45,83,Hidden Day Trips Near Campus Worth the Train Fare Near London Travel Day Trips travel cheap trips city guide explore Article Curious Deep
C0520,A Simple Gym Plan for Absolute Beginners for Small Spaces,Fitness,Home Workouts,beginner|fitness|student fitness|stretching,Article,Focused,Light,5,Medium,Weekend,Online,0,Evergreen,2025-10-31,84,35,79,A Simple Gym Plan for Absolute Beginners for Small Spaces Fitness Home Workouts beginner fitness student fitness stretching Article Focused Light
C0521,Late-Night Tracks for Quiet Study Sessions for Quiet Mornings,Music,Mood Mixes,music|indie|party|lofi,Playlist,Relaxed,Light,20,Low,Evening,Online,0,Evergreen,2026-01-29,70,80,73,Late-Night Tracks for Quiet Study Sessions for Quiet Mornings Music Mood Mixes music indie party lofi Playlist Relaxed Light
C0522,Beginner Workouts for Tight Student Schedules on Restless Days,Fitness,Beginner Fitness,beginner|walking|student fitness|stretching,Guide,Focused,Moderate,24,Medium,Evening,Online,0,Evergreen,2026-01-21,69,76,74,Beginner Workouts for Tight Student Schedules on Restless Days Fitness Beginner Fitness beginner walking student fitness stretching Guide Focused Moderate
C0523,Planning Systems That Work Across Study and Life Without Overplanning,Productivity,Workflows,planning|focus|time blocking|habits,Checklist,Focused,Deep,8,Medium,Weekend,Online,0,Recent,2025-10-24,76,32,73,Planning Systems That Work Across Study and Life Without Overplanning Productivity Workflows planning focus time blocking habits Checklist Focused Deep
C0524,Beginner Workouts for Tight Student Schedules Without a Gym Membership,Fitness,Beginner Fitness,gym|stretching|student fitness|fitness,Article,Energetic,Deep,6,High,Late Night,Online,0,Evergreen,2025-10-25,71,32,77,Beginner Workouts for Tight Student Schedules Without a Gym Membership Fitness Beginner Fitness gym stretching student fitness fitness Article Energetic Deep
C0525,7 Revision Habits That Actually Stick for Group Sessions,Study,Time Management,students|focus|deep work|revision,Article,Calm,Moderate,4,Free,Morning,Hatfield,1,Evergreen,2026-01-18,85,75,77,7 Revision Habits That Actually Stick for Group Sessions Study Time Management students focus deep work revision Article Calm Moderate
C0526,CV Tweaks That Make Student Applications Stronger That Recruiters Notice,Career,Side Hustles,internships|jobs|networking|linkedin,Article,Motivated,Moderate,4,Medium,Weekend,London,1,Evergreen,2026-02-17,33,90,91,CV Tweaks That Make Student Applications Stronger That Recruiters Notice Career Side Hustles internships jobs networking linkedin Article Motivated Moderate
C0527,The Best Group Study Strategies for Busy Weeks for Mid-Semester Pressure,Study,Revision,focus|exam prep|notes|students,Short Video,Focused,Deep,8,Low,Weekend,Remote,0,Evergreen,2025-10-30,48,35,70,The Best Group Study Strategies for Busy Weeks for Mid-Semester Pressure Study Revision focus exam prep notes students Short Video Focused Deep
C0528,Subscription Savings Tips for Students That Actually Feel Useful,Deals,Essentials,cheap|student offers|deals|discount,Carousel,Curious,Light,1,Medium,Afternoon,Hatfield,1,Recent,2025-10-17,54,28,93,Subscription Savings Tips for Students That Actually Feel Useful Deals Essentials cheap student offers deals discount Carousel Curious Light
C0529,Quick Comfort Meals for Cold Evenings for Rainy Evenings,Food,Budget Meals,meal prep|cafes|student food|food,Short Video,Relaxed,Moderate,5,Low,Late Night,Remote,0,Evergreen,2025-10-09,26,24,98,Quick Comfort Meals for Cold Evenings for Rainy Evenings Food Budget Meals meal prep cafes student food food Short Video Relaxed Moderate
C0530,Fun Recommendations for a No-Pressure Weekend When You Need a Reset,Entertainment,Gaming,weekend watch|fun|anime|movies,Carousel,Relaxed,Light,4,Medium,Morning,Hatfield,1,Evergreen,2025-12-18,84,59,80,Fun Recommendations for a No-Pressure Weekend When You Need a Reset Entertainment Gaming weekend watch fun anime movies Carousel Relaxed Light
C0531,Quick Comfort Meals for Cold Evenings This Week,Food,Budget Meals,student food|cafes|budget meals|cheap eats,Carousel,Curious,Light,4,Free,Late Night,Remote,0,Recent,2026-01-27,64,79,81,Quick Comfort Meals for Cold Evenings This Week Food Budget Meals student food cafes budget meals cheap eats Carousel Curious Light
C0532,How to Follow Up After an Interview Without Sounding Generic Without Sounding Robotic,Career,Internships,internships|linkedin|interview|networking,Long Video,Focused,Moderate,39,Low,Afternoon,Online,0,New,2025-09-03,74,6,85,How to Follow Up After an Interview Without Sounding Generic Without Sounding Robotic Career Internships internships linkedin interview networking Long Video Focused Moderate
C0533,How to Recover After an Overloaded Week When You Feel Drained,Wellness,Mental Health,sleep|mindfulness|balance|stress,Podcast,Motivated,Light,27,High,Evening,London,1,Recent,2025-10-27,75,33,78,How to Recover After an Overloaded Week When You Feel Drained Wellness Mental Health sleep mindfulness balance stress Podcast Motivated Light
C0534,Interesting Workshops and Meetups to Check Out Without Big Spending,Events,Social Activities,workshops|weekend|campus|events,Guide,Curious,Deep,25,Low,Late Night,Luton,1,New,2025-09-18,61,14,76,Interesting Workshops and Meetups to Check Out Without Big Spending Events Social Activities workshops weekend campus events Guide Curious Deep
C0535,The Best Group Study Strategies for Busy Weeks on a Tight Timetable,Study,Revision,revision|notes|students|deep work,Article,Motivated,Deep,6,Medium,Late Night,Online,0,Evergreen,2025-10-25,61,32,90,The Best Group Study Strategies for Busy Weeks on a Tight Timetable Study Revision revision notes students deep work Article Motivated Deep
C0536,Fun Recommendations for a No-Pressure Weekend That Are Easy to Get Into,Entertainment,Movies,gaming|shows|fun|movies,Carousel,Excited,Moderate,2,Medium,Evening,London,1,Recent,2025-12-02,75,51,45,Fun Recommendations for a No-Pressure Weekend That Are Easy to Get Into Entertainment Movies gaming shows fun movies Carousel Excited Moderate
C0537,Weekend Watch Picks That Actually Match the Mood After Long Study Days,Entertainment,Gaming,shows|gaming|movies|weekend watch,Article,Excited,Moderate,8,Low,Late Night,Hatfield,1,Recent,2025-12-30,76,65,80,Weekend Watch Picks That Actually Match the Mood After Long Study Days Entertainment Gaming shows gaming movies weekend watch Article Excited Moderate
C0538,Self-Improvement Habits That Don’t Take Over Your Day That Feel Worth It,Lifestyle,Room Setup,daily life|fashion|student life|routine,Podcast,Motivated,Moderate,30,High,Late Night,Online,0,New,2025-12-12,64,56,73,Self-Improvement Habits That Don’t Take Over Your Day That Feel Worth It Lifestyle Room Setup daily life fashion student life routine Podcast Motivated Moderate
C0539,Self-Improvement Habits That Don’t Take Over Your Day That Actually Last,Lifestyle,Daily Routines,lifestyle|routine|daily life|room setup,Guide,Relaxed,Light,35,Free,Evening,Online,0,New,2025-12-06,85,53,88,Self-Improvement Habits That Don’t Take Over Your Day That Actually Last Lifestyle Daily Routines lifestyle routine daily life room setup Guide Relaxed Light
C0540,Things to Do This Week Beyond the Usual Routine You’ll Actually Want to Attend,Events,Social Activities,workshops|weekend|things to do|campus,Guide,Social,Moderate,24,Low,Evening,Online,0,Recent,2025-09-24,51,17,82,Things to Do This Week Beyond the Usual Routine You’ll Actually Want to Attend Events Social Activities workshops weekend things to do campus Guide Social Moderate
C0541,Budget-Friendly Food Spots Worth Trying This Week This Week,Food,Cafe Guides,meal prep|cheap eats|food|cafes,Short Video,Energetic,Moderate,3,Low,Late Night,London,1,New,2026-02-26,47,94,62,Budget-Friendly Food Spots Worth Trying This Week This Week Food Cafe Guides meal prep cheap eats food cafes Short Video Energetic Moderate
C0542,Student Routine Ideas That Don’t Collapse After Two Days for Student Life,Lifestyle,Room Setup,routine|lifestyle|habits|room setup,Article,Relaxed,Moderate,12,Low,Late Night,Online,0,Evergreen,2025-11-03,53,37,87,Student Routine Ideas That Don’t Collapse After Two Days for Student Life Lifestyle Room Setup routine lifestyle habits room setup Article Relaxed Moderate
C0543,Discount Bundles Worth Checking Before the Weekend Right Now,Deals,Cheap Finds,deals|subscriptions|value|cheap,Guide,Motivated,Light,22,Low,Afternoon,Remote,0,Recent,2025-11-17,82,44,83,Discount Bundles Worth Checking Before the Weekend Right Now Deals Cheap Finds deals subscriptions value cheap Guide Motivated Light
C0544,A Smarter Student Money Routine for the Month for Everyday Spending,Finance,Money Habits,student money|savings|budget|discounts,Podcast,Curious,Moderate,29,Free,Afternoon,Hatfield,1,Recent,2025-11-07,78,39,83,A Smarter Student Money Routine for the Month for Everyday Spending Finance Money Habits student money savings budget discounts Podcast Curious Moderate
C0545,Flashcard Systems Students Actually Keep Using for Mid-Semester Pressure,Study,Note Taking,notes|exam prep|students|flashcards,Podcast,Calm,Deep,28,Medium,Weekend,London,1,Recent,2025-10-20,53,30,82,Flashcard Systems Students Actually Keep Using for Mid-Semester Pressure Study Note Taking notes exam prep students flashcards Podcast Calm Deep
C0546,Easy Listening Picks for a Weekend Reset for Deep Focus,Music,Study Playlists,focus music|playlist|indie|lofi,Short Video,Relaxed,Light,3,Low,Evening,Online,0,Evergreen,2026-02-09,79,86,86,Easy Listening Picks for a Weekend Reset for Deep Focus Music Study Playlists focus music playlist indie lofi Short Video Relaxed Light
C0547,Small Reset Habits for Stress-Heavy Weeks for Better Balance,Wellness,Sleep,mindfulness|wellness|balance|sleep,Podcast,Calm,Deep,14,Medium,Late Night,Online,0,Recent,2026-01-01,86,66,85,Small Reset Habits for Stress-Heavy Weeks for Better Balance Wellness Sleep mindfulness wellness balance sleep Podcast Calm Deep
C0548,Budgeting on a Student Schedule Without Feeling Miserable,Finance,Savings,discounts|student money|finance|budget,Podcast,Focused,Deep,15,Free,Evening,London,1,Recent,2026-01-07,71,69,89,Budgeting on a Student Schedule Without Feeling Miserable Finance Savings discounts student money finance budget Podcast Focused Deep
C0549,Local Events That Feel Social Without Being Too Much You’ll Actually Want to Attend,Events,Social Activities,workshops|social|events|weekend,Carousel,Curious,Moderate,7,Low,Afternoon,Hatfield,1,Recent,2025-09-21,64,15,68,Local Events That Feel Social Without Being Too Much You’ll Actually Want to Attend Events Social Activities workshops social events weekend Carousel Curious Moderate
C0550,How to Recover After an Overloaded Week When You Feel Drained,Wellness,Sleep,sleep|wellness|stress|routine,Podcast,Motivated,Moderate,15,Free,Morning,Online,0,Evergreen,2025-10-13,62,26,69,How to Recover After an Overloaded Week When You Feel Drained Wellness Sleep sleep wellness stress routine Podcast Motivated Moderate
C0551,A Realistic LinkedIn Routine for Students for Student Professionals,Career,Interviews,cv|networking|linkedin|interview,Article,Curious,Moderate,10,Low,Afternoon,Online,0,Evergreen,2026-02-10,52,86,76,A Realistic LinkedIn Routine for Students for Student Professionals Career Interviews cv networking linkedin interview Article Curious Moderate
C0552,Quick Comfort Meals for Cold Evenings for Shared Kitchens,Food,Cafe Guides,cafes|budget meals|meal prep|cheap eats,Short Video,Energetic,Light,6,Medium,Morning,Remote,0,Evergreen,2025-09-13,50,11,74,Quick Comfort Meals for Cold Evenings for Shared Kitchens Food Cafe Guides cafes budget meals meal prep cheap eats Short Video Energetic Light
C0553,Low-Equipment Fitness Routines That Still Feel Effective on Restless Days,Fitness,Walking,gym|beginner|student fitness|stretching,Article,Motivated,Deep,5,Free,Evening,Remote,0,New,2025-12-24,30,62,80,Low-Equipment Fitness Routines That Still Feel Effective on Restless Days Fitness Walking gym beginner student fitness stretching Article Motivated Deep
C0554,Easy Listening Picks for a Weekend Reset for Deep Focus,Music,Mood Mixes,mood|indie|focus music|music,Article,Relaxed,Moderate,7,Medium,Morning,Online,0,Evergreen,2025-10-14,65,27,69,Easy Listening Picks for a Weekend Reset for Deep Focus Music Mood Mixes mood indie focus music music Article Relaxed Moderate
