interaction_id,user_id,content_id,viewed,liked,saved,shared,completed,dwell_time_percent,rating,engaged_minutes,interaction_timestamp,engagement_score,interaction_day_type,recommendation_surface,rating_filled,engagement_bucket
I013614,U0018,C0744,1,1,1,1,0,52,,10.4,2025-11-02 01:06:00,9.54,Weekend,Search,0.0,Very High
I013615,U0002,C0891,0,0,0,0,0,65,,9.1,2025-11-17 14:22:00,1.3,Weekday,For You,0.0,Low
I013616,U0270,C0864,1,0,1,0,1,94,2.0,6.6,2025-09-05 07:00:00,10.98,Weekday,Home Feed,2.0,Very High
I013617,U0351,C0779,1,0,1,1,1,70,,2.8,2025-09-21 23:52:00,10.9,Weekend,Trending,0.0,Very High
I013618,U0386,C0840,1,1,1,0,1,73,,5.8,2025-09-25 22:32:00,11.46,Weekday,Because You Liked,0.0,Very High
I013619,U0251,C0220,1,1,1,0,1,92,,1.0,2026-01-17 01:32:00,11.84,Weekend,For You,0.0,Very High
I013620,U0101,C0607,1,0,0,0,0,38,,6.8,2026-03-10 07:24:00,1.76,Weekday,For You,0.0,Low
I013621,U0157,C0839,0,0,0,0,0,47,,15.5,2026-02-11 01:56:00,0.94,Weekday,Home Feed,0.0,Low
I013622,U0044,C0518,0,0,0,0,0,40,,2.8,2026-03-09 13:03:00,0.8,Weekday,Trending,0.0,Low
I013623,U0301,C0051,1,0,0,1,1,78,,9.4,2025-09-03 14:35:00,8.06,Weekday,For You,0.0,High
I013624,U0191,C0773,1,0,0,0,1,86,,19.8,2025-09-18 07:00:00,6.22,Weekday,Because You Liked,0.0,High
I013625,U0382,C0159,1,1,0,0,0,11,,1.0,2025-11-10 23:31:00,3.72,Weekday,Trending,0.0,Medium
I013626,U0408,C0075,1,1,1,0,1,100,,9.0,2025-09-15 08:11:00,12.0,Weekday,Category Page,0.0,Very High
I013627,U0189,C0095,1,0,0,0,0,71,,24.8,2025-11-14 01:25:00,2.42,Weekday,Home Feed,0.0,Low
I013628,U0398,C0403,1,1,0,0,1,66,3.0,5.9,2025-09-19 15:19:00,10.72,Weekday,Search,3.0,Very High
I013629,U0076,C0835,1,0,0,1,1,72,,10.8,2025-10-04 12:09:00,7.94,Weekend,Because You Liked,0.0,High
I013630,U0042,C0709,1,0,0,0,1,71,,4.3,2025-11-26 16:43:00,5.92,Weekday,Trending,0.0,Medium
I013631,U0440,C0895,1,0,0,0,1,94,5.0,1.9,2025-11-18 18:58:00,10.38,Weekday,For You,5.0,Very High
I013632,U0202,C0785,0,0,0,0,0,47,,12.2,2026-01-23 00:42:00,0.94,Weekday,Home Feed,0.0,Low
I013633,U0270,C0176,1,0,0,0,0,63,,3.1,2025-12-16 06:08:00,2.26,Weekday,For You,0.0,Low
I013634,U0019,C0563,0,0,0,0,0,23,,1.6,2025-10-07 10:55:00,0.46,Weekday,Home Feed,0.0,Low
I013635,U0163,C0762,1,1,0,1,1,69,,6.9,2025-09-19 23:27:00,10.38,Weekday,Because You Liked,0.0,Very High
I013636,U0115,C0641,1,0,1,0,0,60,,4.2,2026-02-18 01:31:00,5.2,Weekday,Home Feed,0.0,Medium
I013637,U0131,C0877,1,0,0,0,0,62,3.0,6.2,2025-11-27 09:28:00,4.64,Weekday,Search,3.0,Medium
I013638,U0143,C0900,1,0,1,0,0,53,,17.0,2025-09-27 13:56:00,5.06,Weekend,Home Feed,0.0,Medium
I013639,U0108,C0748,1,0,0,0,0,68,,15.6,2025-11-26 15:40:00,2.36,Weekday,Category Page,0.0,Low
I013640,U0127,C0315,1,0,0,0,0,71,,10.6,2025-12-18 22:18:00,2.42,Weekday,Because You Liked,0.0,Low
I013641,U0151,C0455,1,1,1,0,0,50,2.0,11.0,2025-12-11 15:34:00,9.1,Weekday,For You,2.0,Very High
I013642,U0048,C0187,1,0,1,0,0,98,,9.8,2025-12-13 22:00:00,5.96,Weekend,For You,0.0,Medium
I013643,U0390,C0656,1,1,0,0,0,43,4.0,2.1,2025-12-12 08:30:00,7.56,Weekday,Trending,4.0,High
I013644,U0424,C0626,1,1,0,0,1,52,,6.2,2026-01-17 11:31:00,8.04,Weekend,For You,0.0,High
I013645,U0428,C0674,0,0,0,0,0,61,,6.1,2025-10-15 22:02:00,1.22,Weekday,Trending,0.0,Low
I013646,U0433,C0714,1,1,1,0,1,99,,6.9,2025-10-02 16:26:00,11.98,Weekday,Because You Liked,0.0,Very High
I013647,U0280,C0256,1,1,0,0,1,100,4.0,8.0,2025-11-04 22:54:00,12.2,Weekday,Home Feed,4.0,Very High
I013648,U0425,C0201,1,1,0,0,0,47,5.0,5.6,2025-09-21 23:46:00,8.44,Weekend,Search,5.0,High
I013649,U0378,C0780,1,0,0,0,0,49,,2.5,2025-11-10 06:13:00,1.98,Weekday,Home Feed,0.0,Low
I013650,U0246,C0775,1,1,0,0,1,73,,16.1,2025-10-25 12:05:00,8.46,Weekend,Home Feed,0.0,High
I013651,U0367,C0193,1,1,0,0,0,36,5.0,1.8,2025-09-19 18:39:00,8.22,Weekday,Home Feed,5.0,High
I013652,U0355,C0197,1,1,0,0,1,96,5.0,1.9,2026-02-28 01:28:00,12.92,Weekend,Trending,5.0,Very High
I013653,U0436,C0623,1,1,1,1,0,38,,1.0,2025-11-04 07:15:00,9.26,Weekday,Because You Liked,0.0,Very High
I013654,U0050,C0602,1,0,0,0,0,58,,2.9,2025-10-12 22:18:00,2.16,Weekend,Trending,0.0,Low
I013655,U0246,C0268,1,1,0,0,1,97,,8.7,2025-09-10 16:18:00,8.94,Weekday,Category Page,0.0,High
I013656,U0110,C0351,1,0,0,0,1,100,3.0,3.0,2025-11-12 14:35:00,8.9,Weekday,Search,3.0,High
I013657,U0330,C0375,1,0,0,1,0,5,,1.0,2025-11-30 14:32:00,3.1,Weekend,For You,0.0,Medium
I013658,U0345,C0709,1,1,1,0,1,67,4.0,4.0,2025-09-24 20:29:00,14.54,Weekday,Trending,4.0,Very High
I013659,U0080,C0320,1,1,1,0,1,54,,4.9,2025-11-03 10:40:00,11.08,Weekday,Home Feed,0.0,Very High
I013660,U0330,C0206,1,1,1,0,1,82,4.0,4.1,2025-12-26 12:25:00,14.84,Weekday,Search,4.0,Very High
I013661,U0195,C0127,1,0,0,0,0,36,,3.2,2025-11-28 13:03:00,1.72,Weekday,Home Feed,0.0,Low
I013662,U0220,C0320,0,0,0,0,0,40,,3.6,2026-02-09 17:43:00,0.8,Weekday,Category Page,0.0,Low
I013663,U0371,C0427,1,1,0,0,0,83,,5.8,2026-02-22 11:54:00,5.16,Weekend,Home Feed,0.0,Medium
I013664,U0054,C0295,1,0,0,0,0,59,3.0,12.4,2025-11-14 08:01:00,4.58,Weekday,For You,3.0,Medium
I013665,U0093,C0218,0,0,0,0,0,66,,4.0,2025-10-27 14:42:00,1.32,Weekday,For You,0.0,Low
I013666,U0309,C0726,1,1,1,0,1,48,5.0,6.2,2026-03-05 18:16:00,14.96,Weekday,Home Feed,5.0,Very High
I013667,U0111,C0324,1,0,0,0,1,95,5.0,31.3,2025-12-12 10:11:00,10.4,Weekday,Home Feed,5.0,Very High
I013668,U0105,C0012,1,0,0,0,0,42,,12.6,2025-10-16 22:27:00,1.84,Weekday,For You,0.0,Low
I013669,U0341,C0581,1,0,1,0,0,37,,12.2,2025-09-07 23:02:00,4.74,Weekend,Because You Liked,0.0,Medium
I013670,U0120,C0846,1,0,0,0,1,68,,8.8,2025-11-05 22:56:00,5.86,Weekday,Search,0.0,Medium
I013671,U0357,C0710,1,1,0,0,1,88,,9.7,2025-12-05 10:10:00,8.76,Weekday,Search,0.0,High
I013672,U0069,C0855,1,1,1,0,0,40,,2.4,2025-10-14 18:49:00,7.3,Weekday,For You,0.0,High
I013673,U0149,C0892,1,0,0,0,1,67,3.0,6.0,2025-09-19 21:54:00,8.24,Weekday,Category Page,3.0,High
I013674,U0162,C0843,1,0,1,0,0,32,,2.6,2026-02-07 20:39:00,4.64,Weekend,Home Feed,0.0,Medium
I013675,U0208,C0886,1,1,0,0,1,99,4.0,31.7,2025-12-31 08:00:00,12.18,Weekday,Home Feed,4.0,Very High
I013676,U0400,C0349,1,1,0,0,1,68,,11.6,2025-10-09 22:03:00,8.36,Weekday,For You,0.0,High
I013677,U0423,C0277,1,1,0,0,0,48,,4.8,2025-12-22 21:45:00,4.46,Weekday,Home Feed,0.0,Medium
I013678,U0237,C0590,1,0,0,1,1,71,5.0,5.0,2025-12-01 08:44:00,11.92,Weekday,Category Page,5.0,Very High
I013679,U0286,C0314,1,0,0,0,0,33,,2.6,2025-10-08 19:01:00,1.66,Weekday,Search,0.0,Low
I013680,U0345,C0538,1,1,1,0,1,81,,24.3,2025-10-18 22:58:00,11.62,Weekend,For You,0.0,Very High
I013681,U0059,C0823,0,0,0,0,0,55,,6.6,2025-12-05 22:20:00,1.1,Weekday,Search,0.0,Low
I013682,U0010,C0560,1,1,0,0,1,17,5.0,2.2,2026-01-14 23:23:00,11.34,Weekday,For You,5.0,Very High
I013683,U0409,C0284,1,1,1,1,1,91,,1.0,2025-10-28 10:57:00,13.82,Weekday,Category Page,0.0,Very High
I013684,U0387,C0162,1,0,0,0,0,41,4.0,5.7,2026-03-08 19:33:00,5.02,Weekend,Because You Liked,4.0,Medium
I013685,U0190,C0876,1,1,0,0,0,38,5.0,1.5,2025-10-21 22:00:00,8.26,Weekday,For You,5.0,High
I013686,U0020,C0313,1,0,1,0,1,67,3.0,5.4,2025-12-14 08:38:00,11.24,Weekend,Trending,3.0,Very High
I013687,U0325,C0631,1,1,1,1,0,49,,5.4,2025-09-25 10:24:00,9.48,Weekday,For You,0.0,Very High
I013688,U0211,C0493,1,0,1,0,1,72,,1.4,2026-02-17 08:50:00,8.94,Weekday,For You,0.0,High
I013689,U0142,C0871,1,0,0,1,0,72,,3.6,2026-01-08 01:15:00,4.44,Weekday,Search,0.0,Medium
I013690,U0228,C0345,1,1,0,1,1,100,4.0,7.0,2025-11-02 06:28:00,14.2,Weekend,For You,4.0,Very High
I013691,U0185,C0012,1,0,1,0,1,98,,29.4,2026-01-02 15:43:00,9.46,Weekday,For You,0.0,Very High
I013692,U0362,C0592,1,1,0,0,0,54,,2.7,2025-09-17 20:52:00,4.58,Weekday,Trending,0.0,Medium
I013693,U0349,C0684,1,0,0,0,1,59,5.0,2.9,2025-11-03 18:05:00,9.68,Weekday,For You,5.0,Very High
I013694,U0340,C0539,1,1,1,0,1,98,4.0,34.3,2025-12-23 21:38:00,15.16,Weekday,For You,4.0,Very High
I013695,U0283,C0507,1,0,0,1,1,95,5.0,5.7,2025-09-13 16:27:00,12.4,Weekend,For You,5.0,Very High
I013696,U0206,C0755,1,0,1,0,0,54,4.0,12.4,2025-09-09 23:02:00,8.28,Weekday,Home Feed,4.0,High
I013697,U0035,C0322,1,0,1,0,1,92,,30.4,2025-11-11 23:08:00,9.34,Weekday,For You,0.0,Very High
I013698,U0075,C0523,0,0,0,0,0,45,,3.6,2025-11-18 15:41:00,0.9,Weekday,For You,0.0,Low
I013699,U0431,C0154,1,1,0,0,0,76,,26.6,2025-12-21 10:11:00,5.02,Weekend,For You,0.0,Medium
I013700,U0311,C0144,1,1,0,0,0,56,5.0,21.8,2025-12-28 11:23:00,8.62,Weekend,Trending,5.0,High
I013701,U0059,C0860,1,1,1,0,1,92,5.0,16.6,2025-09-17 00:05:00,15.84,Weekday,Home Feed,5.0,Very High
I013702,U0430,C0051,0,0,0,0,0,52,,6.2,2025-10-11 22:23:00,1.04,Weekend,Trending,0.0,Low
I013703,U0292,C0250,1,0,0,1,1,69,4.0,5.5,2025-11-13 07:28:00,11.08,Weekday,Category Page,4.0,Very High
I013704,U0259,C0460,1,1,1,0,0,78,,1.0,2026-01-19 19:23:00,8.06,Weekday,For You,0.0,High
I013705,U0396,C0778,1,1,1,0,0,6,,1.0,2025-10-31 13:34:00,6.62,Weekday,Home Feed,0.0,High
I013706,U0318,C0757,1,0,0,0,1,48,,5.8,2025-09-04 10:26:00,5.46,Weekday,For You,0.0,Medium
I013707,U0439,C0592,1,1,0,1,0,47,,2.3,2026-02-07 15:50:00,6.44,Weekend,For You,0.0,High
I013708,U0207,C0496,1,0,0,1,1,66,,2.0,2026-01-12 20:44:00,7.82,Weekday,Search,0.0,High
I013709,U0260,C0552,1,1,1,0,0,85,,5.1,2026-01-03 08:22:00,8.2,Weekend,For You,0.0,High
I013710,U0446,C0568,0,0,0,0,0,82,,6.6,2025-09-23 18:13:00,1.64,Weekday,For You,0.0,Low
I013711,U0093,C0475,1,1,0,0,0,45,,2.7,2025-11-12 16:43:00,4.4,Weekday,Home Feed,0.0,Medium
I013712,U0254,C0342,1,1,1,1,0,45,,14.0,2025-11-22 08:50:00,9.4,Weekend,Search,0.0,Very High
I013713,U0269,C0341,1,0,1,0,0,81,,1.6,2026-02-27 16:38:00,5.62,Weekday,For You,0.0,Medium
I013714,U0162,C0862,1,0,0,0,0,24,5.0,1.7,2026-01-06 20:00:00,5.48,Weekday,For You,5.0,Medium
I013715,U0206,C0257,1,1,1,1,0,46,4.0,1.0,2025-12-10 01:04:00,12.62,Weekday,Home Feed,4.0,Very High
I013716,U0398,C0107,1,0,1,0,0,33,,3.0,2026-01-27 15:08:00,4.66,Weekday,Because You Liked,0.0,Medium
I013717,U0164,C0087,1,0,1,0,0,38,,11.8,2026-03-03 08:17:00,4.76,Weekday,Because You Liked,0.0,Medium
I013718,U0112,C0312,1,1,1,0,1,100,5.0,22.0,2026-01-29 08:01:00,16.0,Weekday,For You,5.0,Very High
I013719,U0203,C0517,1,0,1,0,1,100,3.0,9.0,2026-02-15 09:58:00,11.9,Weekend,For You,3.0,Very High
I013720,U0048,C0467,1,1,0,0,1,80,4.0,7.2,2025-10-03 21:39:00,11.8,Weekday,Because You Liked,4.0,Very High
I013721,U0137,C0891,1,1,0,0,1,81,,11.3,2025-10-02 19:02:00,8.62,Weekday,Category Page,0.0,High
I013722,U0339,C0284,1,1,1,0,0,39,,1.0,2025-12-17 09:23:00,7.28,Weekday,For You,0.0,High
I013723,U0184,C0737,1,1,1,1,0,71,,7.8,2026-01-28 22:15:00,9.92,Weekday,For You,0.0,Very High
I013724,U0106,C0567,1,1,0,1,0,54,3.0,10.3,2025-09-07 17:55:00,8.98,Weekend,Home Feed,3.0,High
I013725,U0399,C0701,1,0,0,0,1,44,5.0,1.0,2025-11-10 22:13:00,9.38,Weekday,Because You Liked,5.0,Very High
I013726,U0055,C0230,1,0,1,0,1,100,3.0,4.0,2025-10-05 23:45:00,11.9,Weekend,For You,3.0,Very High
I013727,U0351,C0773,1,1,0,0,0,49,,11.3,2025-09-24 22:28:00,4.48,Weekday,Trending,0.0,Medium
I013728,U0295,C0141,1,0,0,0,1,100,,4.0,2026-02-20 22:14:00,6.5,Weekday,For You,0.0,High
I013729,U0035,C0113,1,0,0,0,1,36,,14.4,2025-10-13 22:58:00,5.22,Weekday,For You,0.0,Medium
I013730,U0084,C0139,1,1,0,0,0,26,,1.0,2025-09-22 11:51:00,4.02,Weekday,Home Feed,0.0,Medium
I013731,U0362,C0197,1,1,0,0,0,43,,1.0,2025-11-23 18:11:00,4.36,Weekend,For You,0.0,Medium
I013732,U0084,C0337,0,0,0,0,0,72,,10.8,2025-09-24 10:22:00,1.44,Weekday,Category Page,0.0,Low
I013733,U0378,C0448,1,1,1,0,1,100,,8.0,2025-10-16 07:15:00,12.0,Weekday,For You,0.0,Very High
I013734,U0362,C0808,1,1,0,0,1,82,,3.3,2026-01-28 22:37:00,8.64,Weekday,Home Feed,0.0,High
I013735,U0271,C0286,1,1,0,0,1,60,,9.6,2025-11-18 15:32:00,8.2,Weekday,Home Feed,0.0,High
I013736,U0270,C0570,1,1,0,0,1,77,4.0,1.0,2025-09-09 06:05:00,11.74,Weekday,Trending,4.0,Very High
I013737,U0048,C0823,1,1,1,0,1,79,,9.5,2026-01-13 20:37:00,11.58,Weekday,For You,0.0,Very High
I013738,U0052,C0438,1,0,0,0,0,46,,12.0,2025-10-15 09:34:00,1.92,Weekday,Category Page,0.0,Low
I013739,U0212,C0472,1,0,0,0,1,89,4.0,29.4,2025-10-20 18:24:00,9.48,Weekday,Trending,4.0,Very High
I013740,U0420,C0185,1,1,0,0,1,84,,12.6,2026-01-01 16:32:00,8.68,Weekday,Home Feed,0.0,High
I013741,U0426,C0539,1,0,0,1,1,68,4.0,23.8,2025-12-07 20:24:00,11.06,Weekend,For You,4.0,Very High
I013742,U0343,C0397,1,0,0,0,1,50,,11.0,2026-02-15 11:59:00,5.5,Weekend,Home Feed,0.0,Medium
I013743,U0425,C0329,1,1,0,0,0,41,,10.2,2026-02-10 01:56:00,4.32,Weekday,For You,0.0,Medium
I013744,U0420,C0106,1,1,0,1,1,80,,5.6,2025-11-01 12:12:00,10.6,Weekend,Home Feed,0.0,Very High
I013745,U0435,C0011,0,0,0,0,0,22,,7.3,2026-03-07 22:37:00,0.44,Weekend,Trending,0.0,Low
I013746,U0084,C0142,1,0,0,0,0,46,3.0,5.1,2026-01-21 09:50:00,4.32,Weekday,Home Feed,3.0,Medium
I013747,U0420,C0201,1,1,0,0,1,85,,10.2,2025-12-02 17:19:00,8.7,Weekday,Category Page,0.0,High
I013748,U0235,C0216,1,0,1,1,1,100,4.0,8.0,2026-01-16 19:43:00,14.7,Weekday,For You,4.0,Very High
I013749,U0331,C0080,1,0,0,0,1,80,,12.8,2025-09-25 10:55:00,6.1,Weekday,Because You Liked,0.0,High
I013750,U0052,C0607,1,1,0,1,1,54,5.0,9.7,2026-02-03 10:37:00,14.08,Weekday,For You,5.0,Very High
I013751,U0173,C0726,1,1,0,0,0,30,4.0,3.9,2025-11-13 22:07:00,7.3,Weekday,Home Feed,4.0,High
I013752,U0247,C0352,1,1,1,0,1,99,,4.0,2026-01-21 18:02:00,11.98,Weekday,Search,0.0,Very High
I013753,U0034,C0287,0,0,0,0,0,54,,3.2,2025-10-31 11:29:00,1.08,Weekday,Home Feed,0.0,Low
I013754,U0311,C0664,1,1,0,0,1,62,,15.5,2025-10-15 08:53:00,8.24,Weekday,Category Page,0.0,High
I013755,U0080,C0747,1,0,1,1,1,91,,5.5,2026-02-20 10:45:00,11.32,Weekday,For You,0.0,Very High
I013756,U0365,C0219,1,0,1,0,1,98,3.0,18.6,2025-11-30 14:41:00,11.86,Weekend,Home Feed,3.0,Very High
I013757,U0169,C0074,1,0,0,1,1,79,4.0,19.8,2026-02-18 10:02:00,11.28,Weekday,For You,4.0,Very High
I013758,U0265,C0502,1,1,0,0,1,60,,6.0,2025-09-13 19:12:00,8.2,Weekend,Because You Liked,0.0,High
I013759,U0097,C0013,1,1,1,0,0,21,,1.0,2025-11-30 20:27:00,6.92,Weekend,Because You Liked,0.0,High
I013760,U0232,C0061,1,0,0,0,0,46,5.0,12.4,2025-10-21 00:36:00,5.92,Weekday,Home Feed,5.0,Medium
I013761,U0073,C0060,0,0,0,0,0,42,,2.1,2026-01-25 13:27:00,0.84,Weekend,Trending,0.0,Low
I013762,U0313,C0849,1,1,1,0,1,63,,23.3,2025-12-18 07:15:00,11.26,Weekday,Home Feed,0.0,Very High
I013763,U0066,C0267,1,1,1,0,0,33,,4.0,2025-12-21 17:42:00,7.16,Weekend,Home Feed,0.0,High
I013764,U0411,C0715,1,0,0,0,1,81,,9.7,2025-12-08 21:47:00,6.12,Weekday,For You,0.0,High
I013765,U0083,C0126,1,1,1,0,0,63,,12.0,2025-10-14 13:29:00,7.76,Weekday,Home Feed,0.0,High
I013766,U0062,C0178,1,1,0,0,1,92,,6.4,2025-10-24 08:15:00,8.84,Weekday,For You,0.0,High
I013767,U0331,C0735,1,1,1,0,0,27,,1.4,2025-12-13 09:37:00,7.04,Weekend,For You,0.0,High
I013768,U0428,C0588,1,1,0,0,0,55,,3.3,2025-09-08 22:35:00,4.6,Weekday,Home Feed,0.0,Medium
I013769,U0004,C0447,1,1,0,1,0,80,5.0,8.0,2026-02-05 14:20:00,11.1,Weekday,Because You Liked,5.0,Very High
I013770,U0375,C0398,1,0,0,1,1,90,4.0,8.1,2025-10-24 06:03:00,11.5,Weekday,Home Feed,4.0,Very High
I013771,U0425,C0561,1,0,0,0,0,55,,2.2,2026-02-24 00:16:00,2.1,Weekday,Trending,0.0,Low
I013772,U0344,C0362,1,0,0,0,0,62,,13.6,2026-03-05 18:22:00,2.24,Weekday,For You,0.0,Low
I013773,U0413,C0618,1,0,1,0,0,44,,2.6,2025-09-29 21:11:00,4.88,Weekday,Because You Liked,0.0,Medium
I013774,U0159,C0299,1,0,0,0,1,36,3.0,1.4,2025-11-06 21:35:00,7.62,Weekday,Because You Liked,3.0,High
I013775,U0326,C0124,0,0,0,0,0,83,,24.9,2025-10-07 19:06:00,1.66,Weekday,Because You Liked,0.0,Low
I013776,U0026,C0419,1,0,0,0,0,44,,3.1,2025-12-02 08:21:00,1.88,Weekday,Home Feed,0.0,Low
I013777,U0161,C0402,1,0,1,1,1,81,,8.1,2026-01-08 23:43:00,11.12,Weekday,Home Feed,0.0,Very High
I013778,U0103,C0676,1,1,1,0,1,64,,3.8,2025-12-16 00:22:00,11.28,Weekday,Trending,0.0,Very High
I013779,U0038,C0013,1,1,1,0,0,64,,1.9,2026-01-04 23:04:00,7.78,Weekend,For You,0.0,High
I013780,U0307,C0515,1,1,1,0,1,100,,13.0,2025-12-10 22:13:00,12.0,Weekday,Home Feed,0.0,Very High
I013781,U0288,C0051,1,0,0,0,1,98,,11.8,2025-12-09 08:23:00,6.46,Weekday,For You,0.0,High
I013782,U0425,C0382,1,0,1,0,1,100,,6.0,2025-11-26 23:09:00,9.5,Weekday,For You,0.0,Very High
I013783,U0392,C0355,0,0,0,0,0,47,,10.8,2025-11-15 20:13:00,0.94,Weekend,Because You Liked,0.0,Low
I013784,U0148,C0828,1,1,0,0,0,31,,2.5,2026-03-04 18:43:00,4.12,Weekday,Home Feed,0.0,Medium
I013785,U0067,C0167,1,0,0,0,1,67,,6.7,2025-12-02 12:41:00,5.84,Weekday,For You,0.0,Medium
I013786,U0365,C0308,1,0,0,0,0,59,5.0,2.9,2025-09-19 17:44:00,6.18,Weekday,For You,5.0,High
I013787,U0047,C0527,1,0,1,0,1,85,4.0,6.8,2026-01-14 07:35:00,12.4,Weekday,Home Feed,4.0,Very High
I013788,U0004,C0568,1,0,0,0,1,53,3.0,4.2,2026-01-18 12:39:00,7.96,Weekend,Because You Liked,3.0,High
I013789,U0262,C0838,1,0,1,1,1,83,5.0,27.4,2026-01-30 21:51:00,15.16,Weekday,Because You Liked,5.0,Very High
I013790,U0356,C0086,0,0,0,0,0,48,,14.9,2026-01-22 21:31:00,0.96,Weekday,For You,0.0,Low
I013791,U0402,C0552,1,0,1,0,0,96,3.0,5.8,2025-11-30 00:07:00,8.32,Weekend,For You,3.0,High
I013792,U0357,C0671,1,1,1,1,0,43,4.0,3.4,2026-01-06 08:14:00,12.56,Weekday,Trending,4.0,Very High
I013793,U0188,C0415,1,1,0,1,1,63,,1.0,2025-12-06 19:09:00,10.26,Weekend,Because You Liked,0.0,Very High
I013794,U0317,C0187,1,0,0,0,0,49,,4.9,2025-12-09 17:18:00,1.98,Weekday,For You,0.0,Low
I013795,U0038,C0229,1,1,0,0,0,38,3.0,10.3,2025-09-19 22:57:00,6.66,Weekday,Home Feed,3.0,High
I013796,U0212,C0431,0,0,0,0,0,67,,4.7,2025-12-19 22:16:00,1.34,Weekday,For You,0.0,Low
I013797,U0446,C0835,1,1,1,0,1,52,,7.8,2026-02-09 18:26:00,11.04,Weekday,Search,0.0,Very High
I013798,U0147,C0356,1,1,1,0,1,69,,20.0,2025-10-03 08:01:00,11.38,Weekday,Because You Liked,0.0,Very High
I013799,U0194,C0145,1,0,1,0,1,44,,14.1,2025-10-05 08:35:00,8.38,Weekend,Search,0.0,High
I013800,U0148,C0177,1,0,1,1,0,50,,16.5,2026-01-29 18:46:00,7.0,Weekday,For You,0.0,High
I013801,U0140,C0592,1,0,1,0,0,50,5.0,2.5,2025-10-17 21:10:00,9.0,Weekday,Trending,5.0,High
I013802,U0089,C0702,1,1,1,0,1,99,,4.0,2026-01-18 22:53:00,11.98,Weekend,Trending,0.0,Very High
I013803,U0096,C0663,0,0,0,0,0,81,,4.9,2025-12-28 00:53:00,1.62,Weekend,Category Page,0.0,Low
I013804,U0279,C0839,1,1,1,0,0,61,,20.1,2026-03-08 21:31:00,7.72,Weekend,Home Feed,0.0,High
I013805,U0020,C0539,1,1,0,0,1,68,4.0,23.8,2026-01-16 08:01:00,11.56,Weekday,Home Feed,4.0,Very High
I013806,U0048,C0230,1,0,0,1,0,75,4.0,3.0,2025-10-27 20:36:00,7.7,Weekday,Because You Liked,4.0,High
I013807,U0266,C0286,1,1,0,0,0,43,4.0,6.9,2026-01-01 20:25:00,7.56,Weekday,Home Feed,4.0,High
I013808,U0279,C0173,1,1,1,0,1,67,,5.4,2025-09-16 19:29:00,11.34,Weekday,For You,0.0,Very High
I013809,U0027,C0758,1,1,1,0,0,36,3.0,12.6,2025-12-20 14:34:00,9.62,Weekend,Because You Liked,3.0,Very High
I013810,U0338,C0734,1,1,0,1,0,52,,1.0,2025-12-23 20:50:00,6.54,Weekday,Home Feed,0.0,High
I013811,U0447,C0012,1,0,1,0,1,72,,21.6,2026-02-02 12:08:00,8.94,Weekday,For You,0.0,High
I013812,U0092,C0243,1,0,1,0,0,38,,2.3,2025-11-27 22:27:00,4.76,Weekday,Home Feed,0.0,Medium
I013813,U0422,C0012,1,1,1,0,0,81,3.0,24.3,2025-11-18 22:42:00,10.52,Weekday,Category Page,3.0,Very High
I013814,U0424,C0743,1,1,1,0,1,58,4.0,2.3,2026-02-07 08:23:00,14.36,Weekend,Trending,4.0,Very High
I013815,U0024,C0575,1,0,0,0,1,85,,6.0,2026-03-03 21:26:00,6.2,Weekday,Trending,0.0,High
I013816,U0314,C0551,1,1,1,0,1,78,5.0,7.8,2025-12-18 21:49:00,15.56,Weekday,For You,5.0,Very High
I013817,U0409,C0604,1,0,0,0,0,57,,3.4,2025-11-09 11:28:00,2.14,Weekend,Search,0.0,Low
I013818,U0055,C0033,1,0,1,0,1,93,,5.6,2025-12-17 01:10:00,9.36,Weekday,Because You Liked,0.0,Very High
I013819,U0426,C0628,1,0,1,0,0,57,,1.1,2025-09-11 18:24:00,5.14,Weekday,Search,0.0,Medium
I013820,U0136,C0697,1,1,0,0,1,79,,32.4,2025-09-08 20:02:00,8.58,Weekday,Home Feed,0.0,High
I013821,U0208,C0098,1,0,0,1,1,76,4.0,25.8,2026-01-26 09:25:00,11.22,Weekday,Search,4.0,Very High
I013822,U0376,C0239,1,0,0,0,1,77,,3.9,2026-01-15 00:36:00,6.04,Weekday,Search,0.0,High
I013823,U0332,C0101,1,0,1,0,0,34,,1.0,2026-03-09 12:32:00,4.68,Weekday,Category Page,0.0,Medium
I013824,U0005,C0779,1,0,0,0,1,67,3.0,2.7,2026-01-20 08:08:00,8.24,Weekday,For You,3.0,High
I013825,U0117,C0346,1,0,0,0,0,54,,6.5,2025-09-08 16:45:00,2.08,Weekday,Home Feed,0.0,Low
I013826,U0028,C0496,1,1,1,1,1,57,,1.7,2025-09-01 16:30:00,13.14,Weekday,For You,0.0,Very High
I013827,U0138,C0591,1,0,0,0,1,74,,3.0,2025-12-31 19:33:00,5.98,Weekday,Home Feed,0.0,Medium
I013828,U0195,C0399,1,1,1,0,1,87,4.0,3.5,2026-02-18 12:28:00,14.94,Weekday,Trending,4.0,Very High
I013829,U0408,C0277,1,0,0,0,1,100,,10.0,2026-01-12 08:59:00,6.5,Weekday,For You,0.0,High
I013830,U0032,C0088,1,0,1,0,1,64,,17.9,2026-02-19 01:44:00,8.78,Weekday,Trending,0.0,High
I013831,U0432,C0169,1,1,0,0,1,54,4.0,4.9,2025-10-06 11:34:00,11.28,Weekday,For You,4.0,Very High
