content_id,title,category,format,mood,content_similarity_score,normalized_popularity_score,profile_match_score,final_score,recommendation_reason,user_id
C0457,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions,Study,Short Video,Calm,0.4241417675815456,0.8934289750891741,1.0,0.6566352159421436,favorite category; preferred format; preferred mood,U0106
C0755,Mindfulness Practices That Don’t Feel Performative for Students,Wellness,Guide,Motivated,0.49648592541743475,0.6412194932525622,1.0,0.6333721322927297,favorite category; preferred format; preferred mood,U0106
C0580,Mindfulness Practices That Don’t Feel Performative When You Feel Drained,Wellness,Guide,Motivated,0.4444551758787591,0.7334450630823164,1.0,0.6278116125038966,favorite category; preferred format; preferred mood,U0106
C0377,Mindfulness Practices That Don’t Feel Performative for Students,Wellness,Short Video,Relaxed,0.5115562276633496,0.7135972733974225,0.8,0.619755243564198,favorite category; preferred format,U0106
C0100,How to Build Better Lecture Notes Without Overwriting Everything for Mid-Semester Pressure,Study,Article,Motivated,0.5235016933243472,0.7421937668534418,0.7,0.6134743730417515,favorite category; preferred mood,U0106
C0572,Mindfulness Practices That Don’t Feel Performative for Better Balance,Wellness,Article,Motivated,0.5729512028137705,0.6292034568734417,0.7,0.6124240257659342,favorite category; preferred mood,U0106
C0789,Small Reset Habits for Stress-Heavy Weeks When You Feel Drained,Wellness,Podcast,Calm,0.6679410792394576,0.5986464953227227,1.0,0.7170292174123825,favorite category; preferred format; preferred mood,U0107
C0547,Small Reset Habits for Stress-Heavy Weeks for Better Balance,Wellness,Podcast,Calm,0.5406446366758889,0.7311479481843914,1.0,0.6801415372178368,favorite category; preferred format; preferred mood,U0107
C0253,The Best Group Study Strategies for Busy Weeks for Mid-Semester Pressure,Study,Short Video,Focused,0.519471856420274,0.8298495897618556,0.8,0.6531719184716147,favorite category; preferred format,U0107
C0149,Small Reset Habits for Stress-Heavy Weeks for Better Balance,Wellness,Podcast,Calm,0.5897919638616981,0.49280767860825225,1.0,0.647587499775997,favorite category; preferred format; preferred mood,U0107
C0513,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Checklist,Calm,0.5530756498216555,0.7726872231680736,0.7,0.637363413193929,favorite category; preferred mood,U0107
C0869,Small Reset Habits for Stress-Heavy Weeks for Students,Wellness,Guide,Calm,0.4821161248617818,0.6407338669866086,1.0,0.6253473354206323,favorite category; preferred format; preferred mood,U0107
C0207,Small Reset Habits for Stress-Heavy Weeks for Better Balance,Wellness,Guide,Calm,0.45758061947431883,0.680396272770155,1.0,0.6217684089034141,favorite category; preferred format; preferred mood,U0107
C0742,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Short Video,Calm,0.4491283034213726,0.693427173467666,1.0,0.6203773602486715,favorite category; preferred format; preferred mood,U0107
C0169,Budget-Friendly Food Spots Worth Trying This Week for Shared Kitchens,Food,Article,Energetic,0.6927645377118269,0.9471814483624843,0.0,0.6178158578321259,similar engaged content,U0107
C0581,Small Reset Habits for Stress-Heavy Weeks Without a Huge Routine,Wellness,Guide,Relaxed,0.40613958149877893,0.7606129201582214,1.0,0.6135299998638838,favorite category; preferred format; preferred mood,U0107
C0244,Budget-Friendly Food Spots Worth Trying This Week This Week,Food,Short Video,Relaxed,0.4133198380316384,0.9290846646290257,1.0,0.6595970770746575,favorite category; preferred format; preferred mood,U0108
C0689,Cheap Meals You Can Make in Under 20 Minutes for Shared Kitchens,Food,Short Video,Relaxed,0.42237978756765804,0.8191033232369489,1.0,0.6370847139714492,favorite category; preferred format; preferred mood,U0108
C0496,Student Snacks That Feel Better Than Instant Noodles for Shared Kitchens,Food,Carousel,Energetic,0.6403906471806882,0.6865005717713665,0.5,0.6238399988922201,favorite category,U0108
C0422,Weekend Watch Picks That Actually Match the Mood This Weekend,Entertainment,Video,Relaxed,0.4746314064581563,0.6361579106644064,1.0,0.6200867512180877,favorite category; preferred format; preferred mood,U0108
C0700,Student Snacks That Feel Better Than Instant Noodles on a Budget,Food,Short Video,Curious,0.513628673300732,0.5240459257668638,1.0,0.6135072517571185,favorite category; preferred format; preferred mood,U0108
C0898,Student Snacks That Feel Better Than Instant Noodles Near Campus,Food,Carousel,Curious,0.5410769169999646,0.7027770334273972,0.7,0.6132865627068299,favorite category; preferred mood,U0108
C0172,Student Snacks That Feel Better Than Instant Noodles on a Budget,Food,Short Video,Curious,0.4385439297882817,0.6639141483192378,1.0,0.6071776984633643,favorite category; preferred format; preferred mood,U0108
C0885,Student Snacks That Feel Better Than Instant Noodles Near Campus,Food,Article,Relaxed,0.5586352518631699,0.6161567998408983,0.7,0.601288588484968,favorite category; preferred mood,U0108
C0420,Weekend Watch Picks That Actually Match the Mood That Are Easy to Get Into,Entertainment,Short Video,Relaxed,0.43679549543434915,0.6133288341488105,1.0,0.5935697310260947,favorite category; preferred format; preferred mood,U0108
C0340,Student Snacks That Feel Better Than Instant Noodles This Week,Food,Guide,Curious,0.4965507267405151,0.6960859033955268,0.7,0.587124375556165,favorite category; preferred mood,U0108
C0207,Small Reset Habits for Stress-Heavy Weeks for Better Balance,Wellness,Guide,Calm,0.44456823777609333,0.680396272770155,1.0,0.6146115989693901,favorite category; preferred format; preferred mood,U0109
C0239,Small Reset Habits for Stress-Heavy Weeks for Students,Wellness,Article,Motivated,0.38680670933672784,0.7345022163008815,1.0,0.5963692442104207,favorite category; preferred format; preferred mood,U0109
C0869,Small Reset Habits for Stress-Heavy Weeks for Students,Wellness,Guide,Calm,0.42635928224144815,0.6407338669866086,1.0,0.5946810719794486,favorite category; preferred format; preferred mood,U0109
C0570,Small Reset Habits for Stress-Heavy Weeks When You Feel Drained,Wellness,Short Video,Motivated,0.44253657937465946,0.5741683457804307,1.0,0.5869372051011704,favorite category; preferred format; preferred mood,U0109
C0580,Mindfulness Practices That Don’t Feel Performative When You Feel Drained,Wellness,Guide,Motivated,0.3525622367273961,0.7334450630823164,1.0,0.577270495970647,favorite category; preferred format; preferred mood,U0109
C0750,Small Reset Habits for Stress-Heavy Weeks for Better Balance,Wellness,Short Video,Motivated,0.44008314597612475,0.5371876347412031,1.0,0.5763426389721694,favorite category; preferred format; preferred mood,U0109
C0823,Mindfulness Practices That Don’t Feel Performative Without a Huge Routine,Wellness,Article,Calm,0.33530694819617973,0.7610145661098926,1.0,0.5746724630353721,favorite category; preferred format; preferred mood,U0109
C0572,Mindfulness Practices That Don’t Feel Performative for Better Balance,Wellness,Article,Motivated,0.3522302800450976,0.6292034568734417,1.0,0.5510275182431641,favorite category; preferred format; preferred mood,U0109
C0581,Small Reset Habits for Stress-Heavy Weeks Without a Huge Routine,Wellness,Guide,Relaxed,0.3448247644616746,0.7606129201582214,0.8,0.5398068504934764,favorite category; preferred format,U0109
C0182,Mindfulness Practices That Don’t Feel Performative Without a Huge Routine,Wellness,Guide,Relaxed,0.38087642710438446,0.6773736545965329,0.8,0.5388254485565447,favorite category; preferred format,U0109
C0093,Student Snacks That Feel Better Than Instant Noodles for Rainy Evenings,Food,Article,Curious,0.6042880248161733,0.6493822994582231,1.0,0.6947039885134512,favorite category; preferred format; preferred mood,U0110
C0226,Student Snacks That Feel Better Than Instant Noodles on a Budget,Food,Article,Curious,0.555932207859618,0.546713908104156,1.0,0.642441191348829,favorite category; preferred format; preferred mood,U0110
C0696,Student Snacks That Feel Better Than Instant Noodles on a Budget,Food,Guide,Energetic,0.5374552148425461,0.7785238925444763,0.7,0.6302313412995195,favorite category; preferred mood,U0110
C0700,Student Snacks That Feel Better Than Instant Noodles on a Budget,Food,Short Video,Curious,0.539421286963516,0.5240459257668638,1.0,0.6276931892716497,favorite category; preferred format; preferred mood,U0110
C0895,Student Snacks That Feel Better Than Instant Noodles for Shared Kitchens,Food,Short Video,Relaxed,0.47686257899609175,0.7991526535815385,0.8,0.6220625818432352,favorite category; preferred format,U0110
C0216,Budget-Friendly Food Spots Worth Trying This Week for Rainy Evenings,Food,Article,Curious,0.32034398290967414,0.9571584299281924,1.0,0.6154787980823688,favorite category; preferred format; preferred mood,U0110
C0142,Student Snacks That Feel Better Than Instant Noodles This Week,Food,Article,Energetic,0.4302216178291287,0.6936191091226783,1.0,0.6100266670866904,favorite category; preferred format; preferred mood,U0110
C0243,Cheap Meals You Can Make in Under 20 Minutes for Rainy Evenings,Food,Short Video,Energetic,0.3986536550480951,0.7552756062963588,1.0,0.608078411850542,favorite category; preferred format; preferred mood,U0110
C0353,Student Snacks That Feel Better Than Instant Noodles for Rainy Evenings,Food,Carousel,Energetic,0.5806875196504775,0.5796989295690156,0.7,0.6043028682000166,favorite category; preferred mood,U0110
C0327,Student Snacks That Feel Better Than Instant Noodles Near Campus,Food,Short Video,Energetic,0.5159255933534388,0.4719344618787844,1.0,0.6017426918140875,favorite category; preferred format; preferred mood,U0110
C0216,Budget-Friendly Food Spots Worth Trying This Week for Rainy Evenings,Food,Article,Curious,0.6401222780420782,0.9571584299281924,1.0,0.7913568604051913,favorite category; preferred format; preferred mood,U0111
C0549,Local Events That Feel Social Without Being Too Much You’ll Actually Want to Attend,Events,Carousel,Curious,0.7645162834377215,0.6551337570065425,1.0,0.7842673951423824,favorite category; preferred format; preferred mood,U0111
C0816,Budget-Friendly Food Spots Worth Trying This Week for Rainy Evenings,Food,Short Video,Relaxed,0.7128581749073881,0.6791127803737745,1.0,0.7618501912925071,favorite category; preferred format; preferred mood,U0111
C0493,Budget-Friendly Food Spots Worth Trying This Week for Rainy Evenings,Food,Short Video,Energetic,0.7615195884450252,0.6694953206398007,0.8,0.746209603804714,favorite category; preferred format,U0111
C0314,Local Events That Feel Social Without Being Too Much You’ll Actually Want to Attend,Events,Article,Excited,0.6482464047591492,0.8318446826967157,0.8,0.7244966932917111,favorite category; preferred format,U0111
C0260,Budget-Friendly Food Spots Worth Trying This Week on a Budget,Food,Article,Curious,0.5631589730303537,0.8446082050854089,1.0,0.7208894864380468,favorite category; preferred format; preferred mood,U0111
C0596,Budget-Friendly Food Spots Worth Trying This Week for Rainy Evenings,Food,Short Video,Curious,0.6107788697335947,0.6973923476369908,1.0,0.7102764652627247,favorite category; preferred format; preferred mood,U0111
C0196,Budget-Friendly Food Spots Worth Trying This Week on a Budget,Food,Short Video,Energetic,0.5840905026833005,0.8767814679743142,0.8,0.7004451434693939,favorite category; preferred format,U0111
C0169,Budget-Friendly Food Spots Worth Trying This Week for Shared Kitchens,Food,Article,Energetic,0.5380239505035611,0.9471814483624843,0.8,0.6927085348675798,favorite category; preferred format,U0111
C0119,Budget-Friendly Food Spots Worth Trying This Week for Shared Kitchens,Food,Carousel,Energetic,0.618100383338301,0.7431715501565341,0.8,0.6857480983751991,favorite category; preferred format,U0111
C0474,A Practical Guide to Last-Minute Exam Preparation for Mid-Semester Pressure,Study,Article,Motivated,0.3660155101421562,0.8538702360197215,1.0,0.6147760895831162,favorite category; preferred format; preferred mood,U0112
C0270,7 Revision Habits That Actually Stick for Group Sessions,Study,Article,Calm,0.4284626908411534,0.6546340261541881,1.0,0.5993129865011815,favorite category; preferred format; preferred mood,U0112
C0363,How to Build a Small Emergency Buffer While Studying That Scale Well,Finance,Article,Curious,0.4381435279673388,0.7403408132276025,0.8,0.586064143688937,favorite category; preferred format,U0112
C0517,How to Build a Small Emergency Buffer While Studying This Semester,Finance,Article,Calm,0.40539523949925593,0.6447974161826027,1.0,0.5841667357702414,favorite category; preferred format; preferred mood,U0112
C0462,A Practical Guide to Last-Minute Exam Preparation for Mid-Semester Pressure,Study,Guide,Motivated,0.403774015252097,0.6478102629612669,1.0,0.5840282741289702,favorite category; preferred format; preferred mood,U0112
C0658,How to Build a Small Emergency Buffer While Studying for Everyday Spending,Finance,Guide,Calm,0.40253468937536996,0.6459757740338135,1.0,0.5828880226649069,favorite category; preferred format; preferred mood,U0112
C0740,7 Revision Habits That Actually Stick for Mid-Semester Pressure,Study,Checklist,Calm,0.44982002669825,0.5369001006498606,1.0,0.5816260398465027,favorite category; preferred format; preferred mood,U0112
C0423,Flashcard Systems Students Actually Keep Using for Mid-Semester Pressure,Study,Article,Motivated,0.3456648799680842,0.6905135540957394,1.0,0.5627440725063813,favorite category; preferred format; preferred mood,U0112
C0726,A Smarter Student Money Routine for the Month for Tight Budgets,Finance,Guide,Calm,0.20171791871138522,1.0,1.0,0.5609448552912619,favorite category; preferred format; preferred mood,U0112
C0744,7 Revision Habits That Actually Stick Before Exam Season,Study,Guide,Focused,0.43808212810881275,0.6323103937411344,0.8,0.5590227688951307,favorite category; preferred format,U0112
