content_id,title,category,subcategory,tags,format,mood,depth_level,duration_minutes,cost_band,time_of_day_fit,location_scope,is_local_content,freshness_band,publish_date,popularity_score,recency_score,content_quality_score,description,why_it_matters,source_name,action_label,source_url,recommendation_surface,practicality_score
C0518,Ways to Cut Everyday Costs Without Feeling Restricted for Everyday Spending,Finance,Budgeting,savings|budget|finance|cheap,Carousel,Focused,Moderate,7,High,Late Night,London,1,New,2025-12-21,99,61,61,"A moderate swipeable checklist for students trying to stretch their budget. It uses savings, budget, finance, cheap to help you make a practical money decision without heavy jargon.","Good when you have about 7 minutes, want something focused, and prefer a high option.",Student Money Desk,Read money tip,https://www.google.com/search?q=Finance+Budgeting+Ways+to+Cut+Everyday+Costs+Without+Feeling+Restricted+for+Everyday+Spending,Quick Pick,0.39
C0519,Hidden Day Trips Near Campus Worth the Train Fare Near London,Travel,Day Trips,travel|cheap trips|city guide|explore,Article,Curious,Deep,4,Low,Evening,St Albans,1,New,2025-11-19,69,45,83,"A deep read for students looking for nearby things to do. It uses travel, cheap trips, city guide, explore to help you find a low-friction break from routine.","Good when you have about 4 minutes, want something curious, and prefer a low option.",Local Weekend Finder,Plan this trip,https://www.google.com/search?q=Travel+Day+Trips+Hidden+Day+Trips+Near+Campus+Worth+the+Train+Fare+Near+London,Quick Pick,0.635
C0520,A Simple Gym Plan for Absolute Beginners for Small Spaces,Fitness,Home Workouts,beginner|fitness|student fitness|stretching,Article,Focused,Light,5,Medium,Weekend,Online,0,Evergreen,2025-10-31,84,35,79,"A light read for students who want simple, doable exercise. It uses beginner, fitness, student fitness, stretching to help you fit movement around a student schedule.","Good when you have about 5 minutes, want something focused, and prefer a medium option.",Small Wins Fitness,Start routine,https://www.google.com/search?q=Fitness+Home+Workouts+A+Simple+Gym+Plan+for+Absolute+Beginners+for+Small+Spaces,Quick Pick,0.516
C0521,Late-Night Tracks for Quiet Study Sessions for Quiet Mornings,Music,Mood Mixes,music|indie|party|lofi,Playlist,Relaxed,Light,20,Low,Evening,Online,0,Evergreen,2026-01-29,70,80,73,"A light playlist for students who use music to focus, relax, or reset. It uses music, indie, party, lofi to help you match the soundtrack to your current energy.","Good when you have about 20 minutes, want something relaxed, and prefer a low option.",Mood Mix Desk,Play this mix,https://www.google.com/search?q=Music+Mood+Mixes+Late-Night+Tracks+for+Quiet+Study+Sessions+for+Quiet+Mornings,Worth Your Time,0.553
C0522,Beginner Workouts for Tight Student Schedules on Restless Days,Fitness,Beginner Fitness,beginner|walking|student fitness|stretching,Guide,Focused,Moderate,24,Medium,Evening,Online,0,Evergreen,2026-01-21,69,76,74,"A moderate step-by-step guide for students who want simple, doable exercise. It uses beginner, walking, student fitness, stretching to help you fit movement around a student schedule.","Good when you have about 24 minutes, want something focused, and prefer a medium option.",Small Wins Fitness,Start routine,https://www.google.com/search?q=Fitness+Beginner+Fitness+Beginner+Workouts+for+Tight+Student+Schedules+on+Restless+Days,Worth Your Time,0.454
C0523,Planning Systems That Work Across Study and Life Without Overplanning,Productivity,Workflows,planning|focus|time blocking|habits,Checklist,Focused,Deep,8,Medium,Weekend,Online,0,Recent,2025-10-24,76,32,73,"A deep checklist for students who want lighter systems that still work. It uses planning, focus, time blocking, habits to help you make the next hour easier to plan and finish.","Good when you have about 8 minutes, want something focused, and prefer a medium option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Workflows+Planning+Systems+That+Work+Across+Study+and+Life+Without+Overplanning,Quick Pick,0.385
C0524,Beginner Workouts for Tight Student Schedules Without a Gym Membership,Fitness,Beginner Fitness,gym|stretching|student fitness|fitness,Article,Energetic,Deep,6,High,Late Night,Online,0,Evergreen,2025-10-25,71,32,77,"A deep read for students who want simple, doable exercise. It uses gym, stretching, student fitness, fitness to help you fit movement around a student schedule.","Good when you have about 6 minutes, want something energetic, and prefer a high option.",Small Wins Fitness,Start routine,https://www.google.com/search?q=Fitness+Beginner+Fitness+Beginner+Workouts+for+Tight+Student+Schedules+Without+a+Gym+Membership,Quick Pick,0.423
C0525,7 Revision Habits That Actually Stick for Group Sessions,Study,Time Management,students|focus|deep work|revision,Article,Calm,Moderate,4,Free,Morning,Hatfield,1,Evergreen,2026-01-18,85,75,77,"A moderate read for students balancing lectures, deadlines, and revision. It uses students, focus, deep work, revision to help you turn a scattered study session into a focused next step.","Good when you have about 4 minutes, want something calm, and prefer a free option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Time+Management+7+Revision+Habits+That+Actually+Stick+for+Group+Sessions,Quick Pick,0.672
C0526,CV Tweaks That Make Student Applications Stronger That Recruiters Notice,Career,Side Hustles,internships|jobs|networking|linkedin,Article,Motivated,Moderate,4,Medium,Weekend,London,1,Evergreen,2026-02-17,33,90,91,"A moderate read for students preparing for placements, internships, and first roles. It uses internships, jobs, networking, linkedin to help you move one step closer to a stronger application or interview.","Good when you have about 4 minutes, want something motivated, and prefer a medium option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+Side+Hustles+CV+Tweaks+That+Make+Student+Applications+Stronger+That+Recruiters+Notice,Quick Pick,0.579
C0527,The Best Group Study Strategies for Busy Weeks for Mid-Semester Pressure,Study,Revision,focus|exam prep|notes|students,Short Video,Focused,Deep,8,Low,Weekend,Remote,0,Evergreen,2025-10-30,48,35,70,"A deep quick watch for students balancing lectures, deadlines, and revision. It uses focus, exam prep, notes, students to help you turn a scattered study session into a focused next step.","Good when you have about 8 minutes, want something focused, and prefer a low option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Revision+The+Best+Group+Study+Strategies+for+Busy+Weeks+for+Mid-Semester+Pressure,Quick Pick,0.314
C0528,Subscription Savings Tips for Students That Actually Feel Useful,Deals,Essentials,cheap|student offers|deals|discount,Carousel,Curious,Light,1,Medium,Afternoon,Hatfield,1,Recent,2025-10-17,54,28,93,"A light swipeable checklist for students watching price and value. It uses cheap, student offers, deals, discount to help you spot a useful saving before it disappears.","Good when you have about 1 minutes, want something curious, and prefer a medium option.",Student Deals Watch,View deal,https://www.google.com/search?q=Deals+Essentials+Subscription+Savings+Tips+for+Students+That+Actually+Feel+Useful,Quick Pick,0.525
C0529,Quick Comfort Meals for Cold Evenings for Rainy Evenings,Food,Budget Meals,meal prep|cafes|student food|food,Short Video,Relaxed,Moderate,5,Low,Late Night,Remote,0,Evergreen,2025-10-09,26,24,98,"A moderate quick watch for students who want easy food choices. It uses meal prep, cafes, student food, food to help you find a realistic meal option around time and budget.","Good when you have about 5 minutes, want something relaxed, and prefer a low option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Budget+Meals+Quick+Comfort+Meals+for+Cold+Evenings+for+Rainy+Evenings,Quick Pick,0.588
C0530,Fun Recommendations for a No-Pressure Weekend When You Need a Reset,Entertainment,Gaming,weekend watch|fun|anime|movies,Carousel,Relaxed,Light,4,Medium,Morning,Hatfield,1,Evergreen,2025-12-18,84,59,80,"A light swipeable checklist for students looking for a better study break. It uses weekend watch, fun, anime, movies to help you choose a break that will not swallow the whole evening.","Good when you have about 4 minutes, want something relaxed, and prefer a medium option.",Study Break Queue,Open recommendation,https://www.google.com/search?q=Entertainment+Gaming+Fun+Recommendations+for+a+No-Pressure+Weekend+When+You+Need+a+Reset,Quick Pick,0.578
C0531,Quick Comfort Meals for Cold Evenings This Week,Food,Budget Meals,student food|cafes|budget meals|cheap eats,Carousel,Curious,Light,4,Free,Late Night,Remote,0,Recent,2026-01-27,64,79,81,"A light swipeable checklist for students who want easy food choices. It uses student food, cafes, budget meals, cheap eats to help you find a realistic meal option around time and budget.","Good when you have about 4 minutes, want something curious, and prefer a free option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Budget+Meals+Quick+Comfort+Meals+for+Cold+Evenings+This+Week,Quick Pick,0.639
C0532,How to Follow Up After an Interview Without Sounding Generic Without Sounding Robotic,Career,Internships,internships|linkedin|interview|networking,Long Video,Focused,Moderate,39,Low,Afternoon,Online,0,New,2025-09-03,74,6,85,"A moderate deep-dive video for students preparing for placements, internships, and first roles. It uses internships, linkedin, interview, networking to help you move one step closer to a stronger application or interview.","Good when you have about 39 minutes, want something focused, and prefer a low option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+Internships+How+to+Follow+Up+After+an+Interview+Without+Sounding+Generic+Without+Sounding+Robotic,Deep Dive,0.608
C0533,How to Recover After an Overloaded Week When You Feel Drained,Wellness,Mental Health,sleep|mindfulness|balance|stress,Podcast,Motivated,Light,27,High,Evening,London,1,Recent,2025-10-27,75,33,78,"A light listen for students managing stress, sleep, and motivation. It uses sleep, mindfulness, balance, stress to help you reset your energy without making it a huge project.","Good when you have about 27 minutes, want something motivated, and prefer a high option.",Student Wellbeing Studio,Start wellbeing pick,https://www.google.com/search?q=Wellness+Mental+Health+How+to+Recover+After+an+Overloaded+Week+When+You+Feel+Drained,Worth Your Time,0.461
C0534,Interesting Workshops and Meetups to Check Out Without Big Spending,Events,Social Activities,workshops|weekend|campus|events,Guide,Curious,Deep,25,Low,Late Night,Luton,1,New,2025-09-18,61,14,76,"A deep step-by-step guide for students who want social plans without endless searching. It uses workshops, weekend, campus, events to help you discover something worth showing up for.","Good when you have about 25 minutes, want something curious, and prefer a low option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Social+Activities+Interesting+Workshops+and+Meetups+to+Check+Out+Without+Big+Spending,Worth Your Time,0.411
C0535,The Best Group Study Strategies for Busy Weeks on a Tight Timetable,Study,Revision,revision|notes|students|deep work,Article,Motivated,Deep,6,Medium,Late Night,Online,0,Evergreen,2025-10-25,61,32,90,"A deep read for students balancing lectures, deadlines, and revision. It uses revision, notes, students, deep work to help you turn a scattered study session into a focused next step.","Good when you have about 6 minutes, want something motivated, and prefer a medium option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Revision+The+Best+Group+Study+Strategies+for+Busy+Weeks+on+a+Tight+Timetable,Quick Pick,0.546
C0536,Fun Recommendations for a No-Pressure Weekend That Are Easy to Get Into,Entertainment,Movies,gaming|shows|fun|movies,Carousel,Excited,Moderate,2,Medium,Evening,London,1,Recent,2025-12-02,75,51,45,"A moderate swipeable checklist for students looking for a better study break. It uses gaming, shows, fun, movies to help you choose a break that will not swallow the whole evening.","Good when you have about 2 minutes, want something excited, and prefer a medium option.",Study Break Queue,Open recommendation,https://www.google.com/search?q=Entertainment+Movies+Fun+Recommendations+for+a+No-Pressure+Weekend+That+Are+Easy+to+Get+Into,Quick Pick,0.277
